effect,coef,se,p,horizon,n,p_fdr
coffee_can:graham_10y,0.27978128217854015,2.993377469369226,0.9255327587527562,xret_T+126d,48095,0.9903591183063646
graham_10y:pb_value,0.14654511326908937,1.6108619016013423,0.9275139593734211,xret_T+126d,48095,0.9903591183063646
debt_reduction:ev_sales,-0.36431782828469084,3.9189706738326135,0.9259332480252745,xret_T+126d,48095,0.9903591183063646
net_margin:operating_profit_growth,0.10090962837809825,1.1554620738633652,0.9304070585328709,xret_T+126d,48095,0.9903591183063646
operating_margin:pb_value,-0.09674785493965721,1.11425933451512,0.9308089831796285,xret_T+126d,48095,0.9903591183063646
below_200dma:ev_sales,-0.13138169268071076,1.8649262447544412,0.9438365035624539,xret_T+126d,48095,0.9912630105161583
piotroski:low_beta,0.10219791813027856,1.4709880651816998,0.9446109784955081,xret_T+126d,48095,0.9912630105161583
piotroski:ev_sales,0.19608609981278124,2.5810122366877386,0.9394409312553559,xret_T+126d,48095,0.9912630105161583
bull_cartel:graham_10y,0.20527369656329242,2.701623724710855,0.9394337359578614,xret_T+126d,48095,0.9912630105161583
bull_cartel:insider_buying,0.1889282966726522,2.452743475519882,0.9386017983029461,xret_T+126d,48095,0.9912630105161583
not_distress:low_beta,-0.060490720867971026,0.8718697492484512,0.9446867851953039,xret_T+126d,48095,0.9912630105161583
growth_stocks:peg_value,-0.41686973131135563,5.324456446102863,0.9375946773961179,xret_T+126d,48095,0.9912630105161583
reversal_weekly:debt_reduction,-0.3832873499669254,5.234494571643219,0.9416283671204595,xret_T+126d,48095,0.9912630105161583
piotroski:sloan_quality,-0.17237723194449872,2.8178614124153754,0.9512213770022345,xret_T+126d,48095,0.9919917987542938
below_200dma:capacity_expansion,-0.08380947176113351,1.466202023359316,0.9544170002988568,xret_T+126d,48095,0.9923941136672751
low_beta:ev_sales,-0.06884632744955266,1.2133887624306887,0.9547531968309259,xret_T+126d,48095,0.9923941136672751
reversal_monthly:fcf_yield,-0.04388864332616338,0.8138838297401928,0.9569949598241853,xret_T+126d,48095,0.993391965731139
operating_margin:low_beta,-0.04874715832841192,0.9337956473033417,0.9583667512738963,xret_T+126d,48095,0.9939632306069267
below_200dma:fcf_yield,0.057236079501061354,1.2214425944317047,0.9626252785463789,xret_T+126d,48095,0.9939932815874452
coffee_can:eps_growth,0.12820192890211413,3.0581378822690297,0.966561224370094,xret_T+126d,48095,0.9939932815874452
graham_10y:reversal_monthly,-0.045229188553395305,1.0955572962003615,0.9670693419845261,xret_T+126d,48095,0.9939932815874452
sloan_quality:eps_growth,-0.049943775632529774,1.3132900250055375,0.9696641537704844,xret_T+126d,48095,0.9947949238350299
capacity_expansion:fcf_yield,-0.03536212293354868,1.2053915497400198,0.9765961149130046,xret_T+126d,48095,0.9978931339311057
capacity_expansion:short_interest_decline,0.03810599829887529,1.2950359023068208,0.9765259010561006,xret_T+126d,48095,0.9978931339311057
pb_value:ps_value,-0.03683038776463976,1.5421139760069575,0.9809458932385573,xret_T+126d,48095,0.9978931339311057
pb_value:fcf_yield,-0.024884460679779397,1.0633778179576712,0.9813301400250484,xret_T+126d,48095,0.9978931339311057
new_highs:ev_sales,-0.024835301983791913,1.3501957472277537,0.9853246562759681,xret_T+126d,48095,0.9979946488133951
piotroski:small_cap_growth,0.0882715388098414,6.187757837095913,0.988618153606359,xret_T+126d,48095,0.9979946488133951
growth_stocks:reversal_monthly,0.012536718304547723,1.8962228595636845,0.9947248916148231,xret_T+126d,48095,0.9979946488133951
small_cap_growth:ps_value,-0.11263531930944559,5.541042710556896,0.983782151081318,xret_T+126d,48095,0.9979946488133951
pb_value:peg_value,0.008984734086305735,1.165378083194,0.9938485975530092,xret_T+126d,48095,0.9979946488133951
ev_ebitda_value:operating_profit_growth,0.010555582737568514,1.2117980169178793,0.9930499721290234,xret_T+126d,48095,0.9979946488133951
roic_value:net_debt_ebitda,0.018252792628856263,1.1054237437084533,0.9868259029611173,xret_T+126d,48095,0.9979946488133951
net_debt_ebitda:buyback_yield,0.018680564592699622,1.526606457369827,0.9902368013414177,xret_T+126d,48095,0.9979946488133951
short_interest_decline:debt_reduction_and_opgrowth,-0.03771730354572722,4.750182306581842,0.993664719369836,xret_T+126d,48095,0.9979946488133951
not_distress:ps_value,0.006239375887665537,1.469516473191777,0.9966122960694735,xret_T+126d,48095,0.9985378511543441
log_liquidity,0.01907782525815506,0.045005228221675526,0.6716369775390414,xret_T+126d,48095,
volatility_63d,-0.0002398135964028986,0.0005256527439110721,0.6482313723479253,xret_T+126d,48095,
low_beta,-5.385686008170156,0.30923720249266495,6.2350849739580124e-68,xret_T+21d,53524,7.544452818489195e-65
below_200dma:low_beta,2.7682410280430663,0.2003414937408766,1.995814414679302e-43,xret_T+21d,53524,1.0349723321836953e-40
darvas,3.389023597938193,0.29449796265838546,1.2051385070849576e-30,xret_T+21d,53524,3.6455439839319965e-28
new_highs:low_beta,1.7835722152474442,0.16996776219948914,9.244642940303828e-26,xret_T+21d,53524,1.9740031690178173e-23
darvas:below_200dma,-2.424150026486598,0.2443948047600664,3.4421596002465894e-23,xret_T+21d,53524,5.9500187375691044e-21
below_200dma,2.3740413944912024,0.27289777944886034,3.337032911996449e-18,xret_T+21d,53524,3.6707362031960937e-16
new_highs:reversal_monthly,1.7067235497392645,0.21501910582855285,2.0622439050286343e-15,xret_T+21d,53524,1.9194731731420365e-13
golden_cross:below_200dma,1.7820113700699798,0.2452631228864459,3.710767130000023e-13,xret_T+21d,53524,3.20716301950002e-11
golden_cross:reversal_monthly,1.053884189257262,0.16239875876520626,8.613070263954165e-11,xret_T+21d,53524,6.130479423167376e-09
below_200dma:reversal_monthly,-1.449932415954983,0.22563526959417063,1.3100473935691098e-10,xret_T+21d,53524,8.972588752180884e-09
reversal_weekly,2.408304763171576,0.3835647766825193,3.4132063498406375e-10,xret_T+21d,53524,2.2527161908948206e-08
new_highs:below_200dma,-1.5466394080475072,0.25235097476145435,8.847655791522088e-10,xret_T+21d,53524,5.735176879147354e-08
darvas:reversal_monthly,1.208607808628854,0.20280761319715004,2.5319537443945524e-09,xret_T+21d,53524,1.5577952698563092e-07
darvas:low_beta,0.9117804968623215,0.16565855938249646,3.713231493044696e-08,xret_T+21d,53524,2.1060984874612884e-06
reversal_monthly,-2.6540287588610827,0.5110065573270773,2.0612489346669637e-07,xret_T+21d,53524,1.0689048046915825e-05
below_200dma:reversal_weekly,-1.33616638858564,0.2639233689029265,4.133473227322099e-07,xret_T+21d,53524,2.0839594187748915e-05
new_highs,1.509286478148899,0.3192210829872159,2.2671001927904754e-06,xret_T+21d,53524,0.00010286967124786782
reversal_weekly:pb_value,-2.6339863534675882,0.5648800032546909,3.1176446129409385e-06,xret_T+21d,53524,0.00013801280420701957
short_interest_decline,2.3501531236881013,0.5307165995154325,9.499465752455612e-06,xret_T+21d,53524,0.0004009658218769055
not_distress:pb_value,1.185052999059261,0.2830513199290422,2.8303055956284816e-05,xret_T+21d,53524,0.001109397759462945
golden_cross:low_beta,0.6023757641753902,0.1449625919341385,3.247364881413552e-05,xret_T+21d,53524,0.0012279098457844994
new_highs:net_debt_ebitda,-1.0316334788159116,0.2543653372713391,4.998103450183959e-05,xret_T+21d,53524,0.0018202901665637693
golden_cross:short_interest_decline,-0.6293080609151247,0.16302719435745006,0.0001133213211497606,xret_T+21d,53524,0.0037396035979420997
darvas:golden_cross,-0.6217087076243658,0.16209098580751113,0.00012528164247211924,xret_T+21d,53524,0.004060467519408865
pead_positive_surprise,2.5127937911618803,0.6687302361340468,0.00017157843451679326,xret_T+21d,53524,0.005369221700827237
ev_ebitda_value:buyback_yield,1.7279379221298674,0.4831397379506455,0.0003482565989600215,xret_T+21d,53524,0.010113371633799025
low_beta:low_asset_growth,0.7476940842819151,0.2161004791881058,0.0005403014052201811,xret_T+21d,53524,0.01452810445147598
golden_cross:net_debt_ebitda,-0.7860732324619271,0.2302138790023537,0.0006389110132320985,xret_T+21d,53524,0.017053286603180277
golden_cross:peg_value,-0.860966059265172,0.25265005231616033,0.0006550292485985453,xret_T+21d,53524,0.017230117191396516
reversal_monthly:low_beta,0.5735908524577822,0.1758351477154025,0.0011059230479968471,xret_T+21d,53524,0.027225742485002608
reversal_monthly:insider_buying,-1.2688853992950961,0.39853091047753714,0.0014530163184921173,xret_T+21d,53524,0.03402870474920249
ps_value:low_asset_growth,1.5685024788145707,0.4979268328042591,0.0016323347860508807,xret_T+21d,53524,0.037502375147877826
operating_margin:operating_profit_growth,-1.0934558132149435,0.34835103360619274,0.0016955547857508623,xret_T+21d,53524,0.03846789920172269
new_highs:sloan_quality,0.6930604108558649,0.22470427525820713,0.0020401643496730107,xret_T+21d,53524,0.04382128159356822
coffee_can:ps_value,2.319720230384032,0.7520041871512905,0.002037458002733777,xret_T+21d,53524,0.04382128159356822
golden_cross:not_distress,0.6708122546832219,0.21817876799665065,0.0021078564494863886,xret_T+21d,53524,0.04448557506764878
golden_cross:fcf_yield,-0.6260588966246988,0.21474025982257816,0.0035520566404926056,xret_T+21d,53524,0.06578553880095998
golden_cross:eps_growth,0.8172408225453194,0.28389013539644853,0.0039928994295057975,xret_T+21d,53524,0.07211057178659724
reversal_weekly:reversal_monthly,1.3327297383107939,0.46408904922743277,0.004082558271165563,xret_T+21d,53524,0.07336035374373502
low_beta:buyback_yield,-0.9859095108887993,0.3450840841580159,0.004276491177405479,xret_T+21d,53524,0.07609638712736219
piotroski:bull_cartel,1.6130843817998615,0.5778804847907038,0.005248371544089514,xret_T+21d,53524,0.08944407842744101
darvas:peg_value,-0.7497649172100685,0.27908249183757255,0.007219735669029309,xret_T+21d,53524,0.11545216069857442
net_debt_ebitda,1.9052350820650856,0.718019182663883,0.007967124517612927,xret_T+21d,53524,0.12359257264502105
below_200dma:pb_value,0.8139316731517473,0.3100782773909962,0.008666850617558747,xret_T+21d,53524,0.13054218979974377
coffee_can:low_asset_growth,-1.3391163512263835,0.5281267450650758,0.011225598003358043,xret_T+21d,53524,0.15883915477746618
not_distress:net_margin,-0.9605702939959816,0.38172858746172444,0.011857069644761402,xret_T+21d,53524,0.16418206916312156
below_200dma:pead_positive_surprise,-0.8111410860580266,0.32682966548840053,0.013070353799625236,xret_T+21d,53524,0.1744315598994103
growth_stocks:debt_reduction,5.16022662807845,2.0872876691292785,0.013427823905371939,xret_T+21d,53524,0.17660507527717442
pb_value:low_beta,0.5299510206901896,0.2143576723911497,0.013425636050767556,xret_T+21d,53524,0.17660507527717442
golden_cross:pead_positive_surprise,-0.6202213774231098,0.25169126330799535,0.013731373060259159,xret_T+21d,53524,0.1799454303564648
not_distress:low_asset_growth,-0.7083262085772771,0.2876735720515651,0.01380657728155493,xret_T+21d,53524,0.18028012781310934
roce_plus:eps_growth,-1.933811568547157,0.7916350638799045,0.014573534054980979,xret_T+21d,53524,0.18627439654782024
insider_buying:operating_profit_growth,-1.18840331042066,0.4917052839766325,0.015653246065378535,xret_T+21d,53524,0.19729612228237528
golden_cross:capacity_expansion,0.6219375434211316,0.2580850682380302,0.015960564839455467,xret_T+21d,53524,0.2004735306824337
low_beta:short_interest_decline,-0.4284142441780086,0.18196714307535664,0.018555158026445952,xret_T+21d,53524,0.224517412119996
ev_ebitda_value:low_beta,0.7409861850100918,0.3153829989267426,0.018799632161781762,xret_T+21d,53524,0.2252233159975835
coffee_can:short_interest_decline,-1.1254665558024177,0.48476542524130584,0.020250576895484117,xret_T+21d,53524,0.23485493332462412
bull_cartel:roce_plus,-1.8502351212039956,0.8013488662907574,0.020949080863273163,xret_T+21d,53524,0.23616510414186825
reversal_monthly:debt_reduction,-1.6638294191835072,0.7204344992908422,0.020916933185709762,xret_T+21d,53524,0.23616510414186825
pead_positive_surprise:fcf_margin,-0.8343698138997568,0.36620541114879396,0.0227015527460638,xret_T+21d,53524,0.25355888144065103
reversal_weekly:operating_margin,1.7346861271152991,0.7713243915361124,0.0245143462120604,xret_T+21d,53524,0.26693844212467366
reversal_weekly:roic_value,-1.7544121291461972,0.7860777214230342,0.0256244943562655,xret_T+21d,53524,0.2703980073059412
golden_cross:pb_value,-0.4670473510994032,0.20978411512275158,0.02599250592488873,xret_T+21d,53524,0.27191007639004633
bull_cartel:roic_value,0.9385636312185845,0.4220795789028776,0.026170984650162824,xret_T+21d,53524,0.272990443333595
golden_cross:low_asset_growth,-0.46789145244271463,0.2122667568456853,0.027505954701315262,xret_T+21d,53524,0.2800999600478715
new_highs:eps_growth,0.7296335001952836,0.3317071582840206,0.027833053386412055,xret_T+21d,53524,0.2800999600478715
graham_10y:pead_positive_surprise,1.1251591363654103,0.5110596174391772,0.027692153475852337,xret_T+21d,53524,0.2800999600478715
sloan_quality:peg_value,-0.7476909204318083,0.34765073065074226,0.03150022851125281,xret_T+21d,53524,0.300431596201929
graham_10y:low_beta,0.6701540956547696,0.3114827838410979,0.031437037750492426,xret_T+21d,53524,0.300431596201929
golden_cross,-0.7116427683778839,0.3315490902514577,0.031839684613856625,xret_T+21d,53524,0.301374635078967
net_debt_ebitda:short_interest_decline,-0.5424819458188477,0.25258229629153556,0.031734149990661153,xret_T+21d,53524,0.301374635078967
new_highs:low_asset_growth,0.5128338422887835,0.24043885831010167,0.03293231563045337,xret_T+21d,53524,0.3074097646496346
graham_10y:fcf_margin,-1.0846491280780912,0.5096694741158919,0.03332529339261853,xret_T+21d,53524,0.3097166887277407
small_cap_growth:reversal_weekly,-8.936590517683094,4.205404098474346,0.03358449370341415,xret_T+21d,53524,0.3102079189399322
piotroski:short_interest_decline,0.8448463340796216,0.40104483265965185,0.035151122513169236,xret_T+21d,53524,0.31987397700118
peg_value:roic_value,-0.8190909704131857,0.3905162528819266,0.03595315745216761,xret_T+21d,53524,0.32465164565017024
magic_formula:ps_value,-3.626190101662423,1.7353030798107576,0.03664852521395315,xret_T+21d,53524,0.32929244189764834
magic_formula:ev_sales,4.017195538072898,1.9456216287806232,0.03894796110702279,xret_T+21d,53524,0.34399294116421586
growth_stocks:reversal_weekly,3.337217507784008,1.6276958060653004,0.0403379928949191,xret_T+21d,53524,0.34946757567674547
sloan_quality:roic_value,0.7156300604860973,0.35017933055657036,0.04099206835173315,xret_T+21d,53524,0.3526094979070885
darvas:eps_growth,0.6342194389338349,0.311230546121034,0.04157192116863196,xret_T+21d,53524,0.3526101586971831
ps_value:ev_ebitda_value,-1.295445768976437,0.6349503540418235,0.04132726499849457,xret_T+21d,53524,0.3526101586971831
bull_cartel:buyback_yield,1.4858772635349318,0.7304475874832317,0.04193132679247397,xret_T+21d,53524,0.35397840989925705
piotroski:peg_value,-1.2802860993483625,0.6312656908498748,0.04254743216008883,xret_T+21d,53524,0.3564802302715443
new_highs:roic_value,0.6357409722062696,0.3148880070685419,0.043493132841403354,xret_T+21d,53524,0.360456785877384
new_highs:pb_value,0.4855244411223145,0.24069412840568818,0.043676273371704724,xret_T+21d,53524,0.3611500508867612
piotroski:pead_positive_surprise,1.2678208918803708,0.6293838337238076,0.043969204985660086,xret_T+21d,53524,0.3627459411316957
darvas:graham_10y,-0.6413137524798733,0.31852433343908365,0.04407360201734307,xret_T+21d,53524,0.36278271048289196
golden_cross:roic_value,0.547538523102336,0.27695015724077454,0.04803833974585421,xret_T+21d,53524,0.3750746875166129
new_highs:peg_value,-0.5812087415439993,0.29504713123469867,0.048851620526369835,xret_T+21d,53524,0.37570208159051377
reversal_monthly:ev_ebitda_value,0.7333261631495149,0.377401430016146,0.05200489502677321,xret_T+21d,53524,0.3932870186399724
reversal_weekly:peg_value,1.3101792357971305,0.6758098402638499,0.05254027675387433,xret_T+21d,53524,0.3948679184607946
capacity_expansion:buyback_yield,-0.7721460785627636,0.39890066275942626,0.05290627759969872,xret_T+21d,53524,0.395978943684343
roic_value:fcf_margin,-0.6952830395545317,0.3624933873419319,0.0551037628455797,xret_T+21d,53524,0.40738627113941817
graham_10y:net_margin,0.8417469372889772,0.4394979583169759,0.05546107173957642,xret_T+21d,53524,0.40919449271272845
fcf_margin,1.853795001435654,0.9711041231432525,0.05626777342264372,xret_T+21d,53524,0.41263033843272057
coffee_can:reversal_monthly,-1.1947787768212126,0.6285998885178553,0.05734153357357185,xret_T+21d,53524,0.4146392413058652
coffee_can:net_debt_ebitda,2.4175993703053926,1.271920938032363,0.05733521446421553,xret_T+21d,53524,0.4146392413058652
debt_reduction:short_interest_decline,-1.1188960647305108,0.5887545518721364,0.0573746526134493,xret_T+21d,53524,0.4146392413058652
eps_growth:short_interest_decline,-0.5728005814601065,0.305240772501865,0.06057934191569974,xret_T+21d,53524,0.4253443155783173
darvas:pead_positive_surprise,-0.4961469343230167,0.2656872738403534,0.061844426729551656,xret_T+21d,53524,0.4314194194833076
below_200dma:graham_10y,-0.8246609745875845,0.4467039371320321,0.06487741509346198,xret_T+21d,53524,0.4352843342495277
roce_plus:operating_profit_growth,1.263946825412862,0.6862307699515069,0.06549439011919911,xret_T+21d,53524,0.4352843342495277
darvas:short_interest_decline,-0.38514804836804967,0.20949085455616737,0.06598938571242476,xret_T+21d,53524,0.4355299457020034
net_debt_ebitda:insider_buying,1.0016551385045938,0.5458168587847273,0.06648364901297753,xret_T+21d,53524,0.43616939020041673
operating_margin,-1.8792394163982,1.02538176583087,0.0668439680282094,xret_T+21d,53524,0.43719568277909926
pead_positive_surprise:low_asset_growth,-0.5949362120944393,0.32541218553734613,0.06751140213381292,xret_T+21d,53524,0.43777403062005665
net_margin:eps_growth,0.7609018398097189,0.41622678041152134,0.06753538764386549,xret_T+21d,53524,0.43777403062005665
operating_margin:peg_value,0.8090852715175894,0.44348563419025083,0.06809500108916179,xret_T+21d,53524,0.4406147129298704
capacity_expansion:net_margin,0.6907926160131976,0.3795421718966196,0.06874862826538293,xret_T+21d,53524,0.44405252776395027
new_highs:debt_reduction_and_opgrowth,2.3872178791911254,1.3245799385990518,0.07150683104929317,xret_T+21d,53524,0.45300139041698817
eps_growth,-1.9240104990986757,1.0734720365258892,0.07308096099429685,xret_T+21d,53524,0.4589686650679889
insider_buying:short_interest_decline,-0.9984606206613165,0.5619200304747471,0.07558911117380648,xret_T+21d,53524,0.46849059097993273
piotroski:insider_buying,-1.4140355198804477,0.8018088261317694,0.0778066027787326,xret_T+21d,53524,0.47309542393098714
growth_stocks:reversal_monthly,-1.0508516790446922,0.6014366089085951,0.08059641402355425,xret_T+21d,53524,0.48203660427396644
new_highs:capacity_expansion,0.49823529972314606,0.28669095132293426,0.08223145068484781,xret_T+21d,53524,0.48379281359156817
buyback_yield:operating_profit_growth,-0.8261400710941388,0.47706617263836326,0.0833252804816373,xret_T+21d,53524,0.48864421348682296
new_highs:pead_positive_surprise,-0.4812019566449582,0.2803613458993074,0.08609554853719377,xret_T+21d,53524,0.4976542057165818
piotroski:reversal_weekly,1.720812554494512,1.009125927171043,0.08814770363585779,xret_T+21d,53524,0.5054915706132129
piotroski:debt_reduction,1.5884616272986747,0.9323175381358781,0.08842266641539992,xret_T+21d,53524,0.5055772668095546
small_cap_growth:fcf_margin,2.7646173144222015,1.628897530196475,0.08965277249024055,xret_T+21d,53524,0.5084993189680831
buyback_yield:insider_buying,1.0078532382769445,0.5935072249748918,0.08948296964644223,xret_T+21d,53524,0.5084993189680831
not_distress:operating_margin,0.6521880594353403,0.3866893328502694,0.09168137143651008,xret_T+21d,53524,0.5104189161849759
graham_10y:short_interest_decline,-0.6811658934996568,0.4036564975948737,0.09150936613773512,xret_T+21d,53524,0.5104189161849759
debt_reduction:pb_value,-1.3142059210828791,0.778383442703468,0.09133858219830476,xret_T+21d,53524,0.5104189161849759
net_debt_ebitda:ev_sales,-0.8242232706301318,0.4899775250549932,0.09253675906523734,xret_T+21d,53524,0.5104991419556406
small_cap_growth:pead_positive_surprise,4.543987178567543,2.7079744615465215,0.09334666415914566,xret_T+21d,53524,0.5110835458487161
graham_10y:reversal_monthly,-0.5137859979896294,0.3072313194579997,0.09446321507795306,xret_T+21d,53524,0.5133255549894755
peg_value:eps_growth,0.6751754022890419,0.40369186202314483,0.09442539544847625,xret_T+21d,53524,0.5133255549894755
magic_formula:peg_value,2.3583091266512644,1.411842967385716,0.09484492243707217,xret_T+21d,53524,0.5146293997706607
reversal_weekly:operating_profit_growth,-1.0409588063887014,0.6256422764315966,0.0961475515641774,xret_T+21d,53524,0.516295284286929
reversal_weekly:fcf_yield,1.0405075837428335,0.6274940944649218,0.0972781092446441,xret_T+21d,53524,0.51853089068731
insider_buying,2.0566361865919514,1.2448001456447861,0.09849748869884628,xret_T+21d,53524,0.5234932415473089
golden_cross:buyback_yield,0.550460170325043,0.33391201477742277,0.09924629511255756,xret_T+21d,53524,0.525932921545378
reversal_monthly:ev_sales,0.6705510788996395,0.40816900237390935,0.10041872141763598,xret_T+21d,53524,0.5290565438984305
piotroski:eps_growth,0.9992059190597374,0.6119411343050079,0.10250129146521365,xret_T+21d,53524,0.536137878989518
darvas:operating_profit_growth,0.3827580168089464,0.23905984060909216,0.10935541510338062,xret_T+21d,53524,0.5498974502216033
fcf_yield:eps_growth,0.5712544188854116,0.3558251527327771,0.10839794342088384,xret_T+21d,53524,0.5498974502216033
small_cap_growth:low_asset_growth,-2.4338572194277086,1.522524624883065,0.10991690591624528,xret_T+21d,53524,0.5505302428079138
golden_cross:debt_reduction,-0.926919708080606,0.5841516115027517,0.1125626297777243,xret_T+21d,53524,0.5508548058690501
sloan_quality:debt_reduction,-1.2562996434822322,0.7871993833657732,0.1105088103935979,xret_T+21d,53524,0.5508548058690501
growth_stocks:buyback_yield,-1.6567650470646629,1.0442822823887958,0.11262349985092684,xret_T+21d,53524,0.5508548058690501
not_distress:capacity_expansion,0.5074484847302686,0.32182305022611585,0.11484305422028257,xret_T+21d,53524,0.5528916270817318
piotroski:operating_margin,-0.9107794412377686,0.5782831790368035,0.11526305695663273,xret_T+21d,53524,0.5534456306251015
new_highs:fcf_yield,-0.41208257544088633,0.2630748860258062,0.11725315851790025,xret_T+21d,53524,0.5553519700731937
debt_reduction:fcf_margin,1.4198103203978474,0.908966778936536,0.11828689731210025,xret_T+21d,53524,0.5553519700731937
net_margin:ev_sales,0.7134947885317101,0.45613486899477573,0.11776616732037809,xret_T+21d,53524,0.5553519700731937
growth_stocks:net_debt_ebitda,1.0791129811820117,0.6969238299316789,0.12152735980492074,xret_T+21d,53524,0.5626840766477835
sloan_quality:small_cap_growth,2.2890265319686054,1.479611593552939,0.12185226223762861,xret_T+21d,53524,0.5634696967166776
growth_stocks:ev_ebitda_value,-1.262038186967703,0.8173492254779825,0.12257322241795253,xret_T+21d,53524,0.5636678861019128
darvas:growth_stocks,0.8412982976169628,0.5461345683224416,0.12344833693897866,xret_T+21d,53524,0.5643796764338698
darvas:debt_reduction_and_opgrowth,-1.9718236954586499,1.2795304664535272,0.12330399549781122,xret_T+21d,53524,0.5643796764338698
ps_value:eps_growth,-1.037730762128383,0.6733079660131737,0.12325781016199087,xret_T+21d,53524,0.5643796764338698
bull_cartel:net_margin,0.5895745937028058,0.3838518711541732,0.12455236126941482,xret_T+21d,53524,0.5658636688460272
peg_value:ev_sales,0.8012401785773517,0.5228462647327019,0.12540934230767753,xret_T+21d,53524,0.5683344726302989
low_beta:net_debt_ebitda,-0.3481225239109674,0.22913732339091772,0.12869338101280645,xret_T+21d,53524,0.5773847143892132
coffee_can:fcf_margin,1.0038785396555867,0.6648677125666835,0.13107094619064827,xret_T+21d,53524,0.5837883861006788
bull_cartel:reversal_monthly,0.4886198735794235,0.32449269120806423,0.1321194894577142,xret_T+21d,53524,0.5870180498549603
sloan_quality:net_debt_ebitda,-0.4327853950876179,0.2885874332592217,0.13370037314315697,xret_T+21d,53524,0.5876672530657868
operating_margin:roic_value,0.638446410625731,0.4252038971182955,0.13322460962647842,xret_T+21d,53524,0.5876672530657868
growth_stocks:debt_reduction_and_opgrowth,-4.2017064094843715,2.809537711770046,0.1347800307418628,xret_T+21d,53524,0.587842152600257
piotroski,-2.4568852220987907,1.6538241918962717,0.13739071586114943,xret_T+21d,53524,0.5912177740151241
not_distress,-1.2691678096864236,0.852928332205254,0.13674766215348652,xret_T+21d,53524,0.5912177740151241
new_highs:short_interest_decline,-0.3474123457106878,0.23392552397937408,0.13750652345629671,xret_T+21d,53524,0.5912177740151241
coffee_can:roic_value,-1.8733171580108283,1.2645568706547416,0.13849946510681208,xret_T+21d,53524,0.5921708578771824
debt_reduction,2.938225509752139,1.9921835768205578,0.14024564560452554,xret_T+21d,53524,0.5940393156877803
golden_cross:sloan_quality,0.29565983260791096,0.20013804592114426,0.1396007305596721,xret_T+21d,53524,0.5940393156877803
new_highs:ps_value,0.5776193657322163,0.39093309572202456,0.1395308897913649,xret_T+21d,53524,0.5940393156877803
debt_reduction:operating_margin,-1.6100402037238903,1.0926874292289055,0.1406248264117594,xret_T+21d,53524,0.594951188665136
below_200dma:peg_value,0.5337369778781512,0.3631975633477188,0.14168367155365041,xret_T+21d,53524,0.5970747673737661
not_distress:reversal_monthly,-0.4576077546878514,0.31340583101716,0.14425917243843786,xret_T+21d,53524,0.5970747673737661
growth_stocks:ps_value,1.641146478677667,1.1205042317244622,0.1430164437766183,xret_T+21d,53524,0.5970747673737661
reversal_monthly:pead_positive_surprise,-0.4218459538911822,0.28818213483435584,0.14324391277635176,xret_T+21d,53524,0.5970747673737661
net_margin:roic_value,-0.676201036621006,0.4618259277637975,0.14314196401570178,xret_T+21d,53524,0.5970747673737661
reversal_weekly:eps_growth,-1.0648080071837094,0.7322666112274839,0.1459113427323266,xret_T+21d,53524,0.6012011056961925
sloan_quality:not_distress,0.42157998361153726,0.2904106814949954,0.14659385448506468,xret_T+21d,53524,0.6019255690981115
small_cap_growth:reversal_monthly,3.30095588064355,2.274897256178841,0.14677007278466245,xret_T+21d,53524,0.6019255690981115
darvas:low_asset_growth,-0.3259336335270361,0.22951945726689973,0.1555873819175459,xret_T+21d,53524,0.6130463777806158
not_distress:ev_sales,0.5537183849295934,0.3895621865430211,0.1552044646984298,xret_T+21d,53524,0.6130463777806158
graham_10y:ps_value,0.8932730090003758,0.6255819466647456,0.15331855110169637,xret_T+21d,53524,0.6130463777806158
eps_growth:fcf_margin,-0.5674315927119999,0.4009326670067351,0.15698670332253822,xret_T+21d,53524,0.616066738444123
pead_positive_surprise:debt_reduction,-1.4435493104208703,1.0218027328785728,0.1577299641844706,xret_T+21d,53524,0.618315086381888
magic_formula:pb_value,1.2940008406176255,0.9213829132684301,0.16019632210574786,xret_T+21d,53524,0.6212741979101118
not_distress:small_cap_growth,2.1605166746669346,1.55294131808649,0.1641521547751611,xret_T+21d,53524,0.6269135593943047
net_margin:fcf_margin,0.4905290507129374,0.3529466888257775,0.164586397273491,xret_T+21d,53524,0.6269135593943047
pb_value:operating_profit_growth,0.4009477993520738,0.28879704183024413,0.16503426004529764,xret_T+21d,53524,0.6275721227413674
roce_plus:low_asset_growth,0.8182765382987701,0.5944883333310231,0.16868596295071947,xret_T+21d,53524,0.6331385784910392
net_margin:net_debt_ebitda,0.5115775337601215,0.3733835957593929,0.17065178481770293,xret_T+21d,53524,0.635036667145039
roic_value:net_debt_ebitda,0.4172120605489698,0.3052614381266101,0.1717077987379263,xret_T+21d,53524,0.6366693661069177
graham_10y:reversal_weekly,0.9493974115721169,0.6963021485879681,0.1727297645439947,xret_T+21d,53524,0.6385020827848277
operating_profit_growth,0.9466824568253266,0.6974452734979022,0.17466769815731664,xret_T+21d,53524,0.64109579809005
darvas:debt_reduction,1.0185158330277257,0.7510331585857065,0.17505050873172745,xret_T+21d,53524,0.6418518653496673
coffee_can:growth_stocks,-1.5248497953311495,1.1259035882856616,0.17562976285522802,xret_T+21d,53524,0.6427620952170342
ps_value:ev_sales,-0.7499462283366122,0.5544935954369307,0.17621908528176822,xret_T+21d,53524,0.6428897282138881
